waypoints
2103.57, 1432.2
2103.65, 1432.49
2103.77, 1433.02
2103.82, 1433.34
2103.87, 1433.66
2103.92, 1433.99
2103.97, 1434.34
2104.03, 1434.69
2104.08, 1435.06
2104.14, 1435.43
2104.2, 1435.82
2104.26, 1436.21
2104.32, 1436.62
2104.39, 1437.03
2104.45, 1437.45
2104.51, 1437.87
2104.62, 1438.56
2104.72, 1439.24
2104.83, 1439.92
2104.93, 1440.58
2105.03, 1441.24
2105.13, 1441.88
2105.22, 1442.5
2105.32, 1443.11
2105.41, 1443.7
2105.49, 1444.27
2105.58, 1444.82
2105.66, 1445.35
2105.74, 1445.85
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.23
2106.92, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.06
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72

waypoints
x, y
2100.86, 1422.37
2101.02, 1422.95
2101.18, 1423.52
2101.32, 1424.06
2101.47, 1424.58
2101.61, 1425.08
2101.74, 1425.56
2101.86, 1426.01
2101.99, 1426.45
2102.1, 1426.87
2102.21, 1427.27
2102.32, 1427.65
2102.42, 1428.02
2102.51, 1428.37
2102.61, 1428.7
2102.7, 1429.03
2102.78, 1429.34
2102.86, 1429.64
2102.95, 1429.93
2103.03, 1430.22
2103.1, 1430.51
2103.18, 1430.79
2103.26, 1431.07
2103.34, 1431.35
2103.41, 1431.62
2103.49, 1431.91
2103.57, 1432.2
2103.65, 1432.49
2103.77, 1433.02
2103.82, 1433.34
2103.87, 1433.66
2103.92, 1433.99
2103.97, 1434.34
2104.03, 1434.69
2104.08, 1435.06
2104.14, 1435.43
2104.2, 1435.82
2104.26, 1436.21
2104.32, 1436.62
2104.39, 1437.03
2104.45, 1437.45
2104.51, 1437.87
2104.62, 1438.56
2104.72, 1439.24
2104.83, 1439.91
2104.93, 1440.58
2105.03, 1441.24
2105.13, 1441.88
2105.22, 1442.5
2105.32, 1443.11
2105.41, 1443.7
2105.49, 1444.27
2105.58, 1444.82
2105.66, 1445.35
2105.74, 1445.85
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.22
2106.91, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.07
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72

waypoints
x, y
2101.32, 1424.06
2101.47, 1424.58
2101.61, 1425.08
2101.74, 1425.56
2101.86, 1426.01
2101.99, 1426.45
2102.1, 1426.87
2102.21, 1427.27
2102.32, 1427.65
2102.42, 1428.02
2102.51, 1428.37
2102.61, 1428.7
2102.7, 1429.03
2102.78, 1429.34
2102.86, 1429.64
2102.95, 1429.93
2103.03, 1430.22
2103.1, 1430.51
2103.18, 1430.79
2103.26, 1431.07
2103.34, 1431.35
2103.41, 1431.62
2103.49, 1431.91
2103.57, 1432.2
2103.65, 1432.49
2103.77, 1433.02
2103.82, 1433.34
2103.87, 1433.66
2103.92, 1433.99
2103.97, 1434.34
2104.03, 1434.69
2104.08, 1435.06
2104.14, 1435.43
2104.2, 1435.82
2104.26, 1436.21
2104.32, 1436.62
2104.39, 1437.03
2104.45, 1437.45
2104.51, 1437.87
2104.62, 1438.56
2104.72, 1439.24
2104.83, 1439.91
2104.93, 1440.58
2105.03, 1441.24
2105.13, 1441.88
2105.22, 1442.5
2105.32, 1443.11
2105.41, 1443.7
2105.49, 1444.27
2105.58, 1444.82
2105.66, 1445.35
2105.74, 1445.85
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.22
2106.91, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.07
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72

waypoints
x, y
2101.99, 1426.45
2102.1, 1426.87
2102.21, 1427.27
2102.32, 1427.65
2102.42, 1428.02
2102.51, 1428.37
2102.61, 1428.7
2102.7, 1429.03
2102.78, 1429.34
2102.86, 1429.64
2102.95, 1429.93
2103.03, 1430.22
2103.1, 1430.51
2103.18, 1430.79
2103.26, 1431.07
2103.34, 1431.35
2103.41, 1431.62
2103.49, 1431.91
2103.57, 1432.2
2103.65, 1432.49
2103.77, 1433.02
2103.82, 1433.34
2103.87, 1433.66
2103.92, 1433.99
2103.97, 1434.34
2104.03, 1434.69
2104.08, 1435.06
2104.14, 1435.43
2104.2, 1435.82
2104.26, 1436.21
2104.32, 1436.62
2104.39, 1437.03
2104.45, 1437.45
2104.51, 1437.87
2104.62, 1438.56
2104.72, 1439.24
2104.83, 1439.91
2104.93, 1440.58
2105.03, 1441.24
2105.13, 1441.88
2105.22, 1442.5
2105.32, 1443.11
2105.41, 1443.7
2105.49, 1444.27
2105.58, 1444.82
2105.66, 1445.35
2105.74, 1445.85
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.22
2106.91, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.07
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72

waypoints
x, y
2102.42, 1428.02
2102.51, 1428.37
2102.61, 1428.7
2102.7, 1429.03
2102.78, 1429.34
2102.86, 1429.64
2102.95, 1429.93
2103.03, 1430.22
2103.1, 1430.51
2103.18, 1430.79
2103.26, 1431.07
2103.34, 1431.35
2103.41, 1431.62
2103.49, 1431.91
2103.57, 1432.2
2103.65, 1432.49
2103.77, 1433.02
2103.82, 1433.34
2103.87, 1433.66
2103.92, 1433.99
2103.97, 1434.34
2104.03, 1434.69
2104.08, 1435.06
2104.14, 1435.43
2104.2, 1435.82
2104.26, 1436.21
2104.32, 1436.62
2104.39, 1437.03
2104.45, 1437.45
2104.51, 1437.87
2104.62, 1438.56
2104.72, 1439.24
2104.83, 1439.91
2104.93, 1440.58
2105.03, 1441.24
2105.13, 1441.88
2105.22, 1442.5
2105.32, 1443.11
2105.41, 1443.7
2105.49, 1444.27
2105.58, 1444.82
2105.66, 1445.35
2105.74, 1445.85
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.22
2106.91, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.07
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72

waypoints
x, y
2102.78, 1429.34
2102.86, 1429.64
2102.95, 1429.93
2103.03, 1430.22
2103.1, 1430.51
2103.18, 1430.79
2103.26, 1431.07
2103.34, 1431.35
2103.41, 1431.62
2103.49, 1431.91
2103.57, 1432.2
2103.65, 1432.49
2103.77, 1433.02
2103.82, 1433.34
2103.87, 1433.66
2103.92, 1433.99
2103.97, 1434.34
2104.03, 1434.69
2104.08, 1435.06
2104.14, 1435.43
2104.2, 1435.82
2104.26, 1436.21
2104.32, 1436.62
2104.39, 1437.03
2104.45, 1437.45
2104.51, 1437.87
2104.62, 1438.56
2104.72, 1439.24
2104.83, 1439.91
2104.93, 1440.58
2105.03, 1441.24
2105.13, 1441.88
2105.22, 1442.5
2105.32, 1443.11
2105.41, 1443.7
2105.49, 1444.27
2105.58, 1444.82
2105.66, 1445.35
2105.74, 1445.85
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.22
2106.91, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.07
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72

waypoints
x, y
2103.1, 1430.51
2103.18, 1430.79
2103.26, 1431.07
2103.34, 1431.35
2103.41, 1431.62
2103.49, 1431.91
2103.57, 1432.2
2103.65, 1432.49
2103.77, 1433.02
2103.82, 1433.34
2103.87, 1433.66
2103.92, 1433.99
2103.97, 1434.34
2104.03, 1434.69
2104.08, 1435.06
2104.14, 1435.43
2104.2, 1435.82
2104.26, 1436.21
2104.32, 1436.62
2104.39, 1437.03
2104.45, 1437.45
2104.51, 1437.87
2104.62, 1438.56
2104.72, 1439.24
2104.83, 1439.91
2104.93, 1440.58
2105.03, 1441.24
2105.13, 1441.88
2105.22, 1442.5
2105.32, 1443.11
2105.41, 1443.7
2105.49, 1444.27
2105.58, 1444.82
2105.66, 1445.35
2105.74, 1445.85
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.22
2106.91, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.07
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72

waypoints
x, y
2103.41, 1431.62
2103.49, 1431.91
2103.57, 1432.2
2103.65, 1432.49
2103.77, 1433.02
2103.82, 1433.34
2103.87, 1433.66
2103.92, 1433.99
2103.97, 1434.34
2104.03, 1434.69
2104.08, 1435.06
2104.14, 1435.43
2104.2, 1435.82
2104.26, 1436.21
2104.32, 1436.62
2104.39, 1437.03
2104.45, 1437.45
2104.51, 1437.87
2104.62, 1438.56
2104.72, 1439.24
2104.83, 1439.91
2104.93, 1440.58
2105.03, 1441.24
2105.13, 1441.88
2105.22, 1442.5
2105.32, 1443.11
2105.41, 1443.7
2105.49, 1444.27
2105.58, 1444.82
2105.66, 1445.35
2105.74, 1445.85
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.22
2106.91, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.07
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72

waypoints
x, y
2103.77, 1433.02
2103.82, 1433.34
2103.87, 1433.66
2103.92, 1433.99
2103.97, 1434.34
2104.03, 1434.69
2104.08, 1435.06
2104.14, 1435.43
2104.2, 1435.82
2104.26, 1436.21
2104.32, 1436.62
2104.39, 1437.03
2104.45, 1437.45
2104.51, 1437.87
2104.62, 1438.56
2104.72, 1439.24
2104.83, 1439.91
2104.93, 1440.58
2105.03, 1441.24
2105.13, 1441.88
2105.22, 1442.5
2105.32, 1443.11
2105.41, 1443.7
2105.49, 1444.27
2105.58, 1444.82
2105.66, 1445.35
2105.74, 1445.85
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.22
2106.91, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.07
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72

waypoints
x, y
2103.97, 1434.34
2104.03, 1434.69
2104.08, 1435.06
2104.14, 1435.43
2104.2, 1435.82
2104.26, 1436.21
2104.32, 1436.62
2104.39, 1437.03
2104.45, 1437.45
2104.51, 1437.87
2104.62, 1438.56
2104.72, 1439.24
2104.83, 1439.91
2104.93, 1440.58
2105.03, 1441.24
2105.13, 1441.88
2105.22, 1442.5
2105.32, 1443.11
2105.41, 1443.7
2105.49, 1444.27
2105.58, 1444.82
2105.66, 1445.35
2105.74, 1445.85
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.22
2106.91, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.07
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72

waypoints
x, y
2104.2, 1435.82
2104.26, 1436.21
2104.32, 1436.62
2104.39, 1437.03
2104.45, 1437.45
2104.51, 1437.87
2104.62, 1438.56
2104.72, 1439.24
2104.83, 1439.91
2104.93, 1440.58
2105.03, 1441.24
2105.13, 1441.88
2105.22, 1442.5
2105.32, 1443.11
2105.41, 1443.7
2105.49, 1444.27
2105.58, 1444.82
2105.66, 1445.35
2105.74, 1445.85
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.22
2106.91, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.07
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72

waypoints
x, y
2104.45, 1437.45
2104.51, 1437.87
2104.62, 1438.56
2104.72, 1439.24
2104.83, 1439.91
2104.93, 1440.58
2105.03, 1441.24
2105.13, 1441.88
2105.22, 1442.5
2105.32, 1443.11
2105.41, 1443.7
2105.49, 1444.27
2105.58, 1444.82
2105.66, 1445.35
2105.74, 1445.85
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.22
2106.91, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.07
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72

waypoints
x, y
2104.72, 1439.24
2104.83, 1439.91
2104.93, 1440.58
2105.03, 1441.24
2105.13, 1441.88
2105.22, 1442.5
2105.32, 1443.11
2105.41, 1443.7
2105.49, 1444.27
2105.58, 1444.82
2105.66, 1445.35
2105.74, 1445.85
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.22
2106.91, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.07
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72
2107.82, 1459.41
2107.92, 1460.09
2108.02, 1460.77
2108.13, 1461.43
2108.23, 1462.09
2108.33, 1462.73
2108.42, 1463.35
2108.51, 1463.96
2108.6, 1464.54
2108.69, 1465.11
2108.78, 1465.66
2108.86, 1466.19
2108.94, 1466.74
2109, 1467.23
2109.06, 1467.7
2109.12, 1468.14
2109.18, 1468.57
2109.24, 1468.99
2109.29, 1469.38
2109.34, 1469.76
2109.39, 1470.12
2109.43, 1470.47
2109.48, 1470.81
2109.52, 1471.13
2109.57, 1471.45
2109.61, 1471.76
2109.65, 1472.06
2109.69, 1472.36
2109.73, 1472.66
2109.76, 1472.95
2109.8, 1473.24
2109.84, 1473.54
2109.88, 1473.83
2109.92, 1474.14
2109.96, 1474.44
2110.01, 1474.76
2110.05, 1475.08
2110.09, 1475.41
2110.14, 1475.75
2110.18, 1476.1
2110.23, 1476.46
2110.28, 1476.82
2110.33, 1477.2
2110.38, 1477.59
2110.44, 1477.99
2110.49, 1478.4
2110.55, 1478.81
2110.6, 1479.23
2110.66, 1479.65

waypoints
x, y
2105.13, 1441.88
2105.22, 1442.5
2105.32, 1443.11
2105.41, 1443.7
2105.49, 1444.27
2105.58, 1444.82
2105.66, 1445.35
2105.74, 1445.85
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.22
2106.91, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.07
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72
2107.82, 1459.41
2107.92, 1460.09
2108.03, 1460.77
2108.13, 1461.43
2108.23, 1462.09
2108.32, 1462.72
2108.42, 1463.35
2108.51, 1463.96
2108.6, 1464.54
2108.69, 1465.11
2108.78, 1465.66
2108.86, 1466.19
2108.94, 1466.74
2109, 1467.23
2109.07, 1467.7
2109.12, 1468.14
2109.18, 1468.57
2109.24, 1468.99
2109.29, 1469.38
2109.34, 1469.76
2109.39, 1470.12
2109.43, 1470.47
2109.48, 1470.81
2109.52, 1471.13
2109.57, 1471.45
2109.61, 1471.76
2109.65, 1472.06
2109.69, 1472.36
2109.73, 1472.65
2109.76, 1472.95
2109.8, 1473.24
2109.84, 1473.54
2109.88, 1473.84
2109.92, 1474.14
2109.96, 1474.44
2110.01, 1474.76
2110.05, 1475.08
2110.09, 1475.41
2110.14, 1475.75
2110.18, 1476.1
2110.23, 1476.46
2110.28, 1476.83
2110.33, 1477.2
2110.38, 1477.59
2110.44, 1477.99
2110.49, 1478.4
2110.55, 1478.81
2110.6, 1479.23
2110.66, 1479.65

waypoints
x, y
2105.49, 1444.27
2105.58, 1444.82
2105.66, 1445.35
2105.74, 1445.85
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.22
2106.91, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.07
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72
2107.82, 1459.41
2107.92, 1460.09
2108.03, 1460.77
2108.13, 1461.43
2108.23, 1462.09
2108.32, 1462.72
2108.42, 1463.35
2108.51, 1463.96
2108.6, 1464.54
2108.69, 1465.11
2108.78, 1465.66
2108.86, 1466.19
2108.94, 1466.74
2109, 1467.23
2109.07, 1467.7
2109.12, 1468.14
2109.18, 1468.57
2109.24, 1468.99
2109.29, 1469.38
2109.34, 1469.76
2109.39, 1470.12
2109.43, 1470.47
2109.48, 1470.81
2109.52, 1471.13
2109.57, 1471.45
2109.61, 1471.76
2109.65, 1472.06
2109.69, 1472.36
2109.73, 1472.65
2109.76, 1472.95
2109.8, 1473.24
2109.84, 1473.54
2109.88, 1473.84
2109.92, 1474.14
2109.96, 1474.44
2110.01, 1474.76
2110.05, 1475.08
2110.09, 1475.41
2110.14, 1475.75
2110.18, 1476.1
2110.23, 1476.46
2110.28, 1476.83
2110.33, 1477.2
2110.38, 1477.59
2110.44, 1477.99
2110.49, 1478.4
2110.55, 1478.81
2110.6, 1479.23
2110.66, 1479.65

waypoints
x, y
2105.81, 1446.34
2105.88, 1446.81
2105.95, 1447.26
2106.02, 1447.69
2106.08, 1448.1
2106.14, 1448.49
2106.2, 1448.87
2106.26, 1449.23
2106.31, 1449.58
2106.36, 1449.91
2106.41, 1450.24
2106.46, 1450.55
2106.51, 1450.86
2106.55, 1451.16
2106.6, 1451.46
2106.64, 1451.75
2106.69, 1452.04
2106.73, 1452.34
2106.78, 1452.63
2106.82, 1452.92
2106.87, 1453.22
2106.91, 1453.53
2106.96, 1453.84
2107.01, 1454.16
2107.06, 1454.49
2107.11, 1454.83
2107.17, 1455.18
2107.22, 1455.54
2107.28, 1455.9
2107.34, 1456.28
2107.4, 1456.67
2107.46, 1457.07
2107.52, 1457.47
2107.58, 1457.88
2107.65, 1458.3
2107.71, 1458.72
2107.82, 1459.41
2107.92, 1460.09
2108.03, 1460.77
2108.13, 1461.43
2108.23, 1462.09
2108.32, 1462.72
2108.42, 1463.35
2108.51, 1463.96
2108.6, 1464.54
2108.69, 1465.11
2108.78, 1465.66
2108.86, 1466.19
2108.94, 1466.74
2109, 1467.23
2109.07, 1467.7
2109.12, 1468.14
2109.18, 1468.57
2109.24, 1468.99
2109.29, 1469.38
2109.34, 1469.76
2109.39, 1470.12
2109.43, 1470.47
2109.48, 1470.81
2109.52, 1471.13
2109.57, 1471.45
2109.61, 1471.76
2109.65, 1472.06
2109.69, 1472.36
2109.73, 1472.65
2109.76, 1472.95
2109.8, 1473.24
2109.84, 1473.54
2109.88, 1473.84
2109.92, 1474.14
