waypoints
2269.81, 2279.95
2269.89, 2280.34
2269.96, 2280.72
2270.04, 2281.11
2270.12, 2281.51
2270.2, 2281.9
2270.28, 2282.3
2270.36, 2282.7
2270.44, 2283.11
2270.51, 2283.46
2270.6, 2283.87
2270.69, 2284.28
2270.77, 2284.7
2270.86, 2285.12
2270.95, 2285.54

waypoints
x, y
2267.11, 2266.44
2267.21, 2266.95
2267.31, 2267.45
2267.41, 2267.94
2267.51, 2268.43
2267.6, 2268.92
2267.7, 2269.39
2267.79, 2269.86
2267.88, 2270.33
2267.98, 2270.79
2268.07, 2271.24
2268.16, 2271.68
2268.24, 2272.12
2268.33, 2272.55
2268.41, 2272.97
2268.5, 2273.39
2268.58, 2273.8
2268.66, 2274.2
2268.74, 2274.6
2268.82, 2275
2268.9, 2275.39
2268.97, 2275.78
2269.05, 2276.16
2269.13, 2276.55
2269.2, 2276.93
2269.28, 2277.3
2269.36, 2277.68
2269.43, 2278.06
2269.51, 2278.44
2269.58, 2278.81
2269.66, 2279.19
2269.73, 2279.57
2269.81, 2279.95
2269.89, 2280.34
2269.96, 2280.72
2270.04, 2281.11
2270.12, 2281.51
2270.2, 2281.9
2270.28, 2282.3
2270.36, 2282.7
2270.44, 2283.11
2270.51, 2283.46
2270.6, 2283.87
2270.69, 2284.28
2270.77, 2284.7
2270.86, 2285.12
2270.95, 2285.54
2271.07, 2285.98
2271.18, 2286.49
2271.28, 2286.99
2271.39, 2287.5
2271.49, 2287.99
2271.6, 2288.49
2271.7, 2288.97
2271.8, 2289.46
2271.9, 2289.93
2272, 2290.4
2272.09, 2290.86
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.5
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
2273.39, 2297.07
2273.47, 2297.45
2273.55, 2297.83
2273.63, 2298.21
2273.71, 2298.59
2273.79, 2298.96
2273.86, 2299.34
2273.94, 2299.72
2274.02, 2300.1
2274.1, 2300.48
2274.18, 2300.86
2274.26, 2301.25
2274.35, 2301.64
2274.43, 2302.03
2274.51, 2302.43
2274.59, 2302.83
2274.68, 2303.23
2274.76, 2303.63
2274.85, 2304.04
2274.94, 2304.45
2275.02, 2304.87
2275.11, 2305.29
2275.2, 2305.71
2275.29, 2306.13

waypoints
x, y
2267.51, 2268.43
2267.6, 2268.92
2267.7, 2269.39
2267.79, 2269.86
2267.88, 2270.33
2267.98, 2270.79
2268.07, 2271.24
2268.16, 2271.68
2268.24, 2272.12
2268.33, 2272.55
2268.41, 2272.97
2268.5, 2273.39
2268.58, 2273.8
2268.66, 2274.2
2268.74, 2274.6
2268.82, 2275
2268.9, 2275.39
2268.97, 2275.78
2269.05, 2276.16
2269.13, 2276.55
2269.2, 2276.93
2269.28, 2277.3
2269.36, 2277.68
2269.43, 2278.06
2269.51, 2278.44
2269.58, 2278.81
2269.66, 2279.19
2269.73, 2279.57
2269.81, 2279.95
2269.89, 2280.34
2269.96, 2280.72
2270.04, 2281.11
2270.12, 2281.51
2270.2, 2281.9
2270.28, 2282.3
2270.36, 2282.7
2270.44, 2283.11
2270.51, 2283.46
2270.6, 2283.87
2270.69, 2284.28
2270.77, 2284.7
2270.86, 2285.12
2270.95, 2285.54
2271.07, 2285.98
2271.18, 2286.49
2271.28, 2286.99
2271.39, 2287.5
2271.49, 2287.99
2271.59, 2288.49
2271.7, 2288.97
2271.8, 2289.45
2271.9, 2289.93
2272, 2290.4
2272.09, 2290.86
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.49
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
2273.39, 2297.07
2273.47, 2297.45
2273.55, 2297.83
2273.63, 2298.21
2273.71, 2298.59
2273.79, 2298.96
2273.86, 2299.34
2273.94, 2299.72
2274.02, 2300.1
2274.1, 2300.48
2274.18, 2300.86
2274.26, 2301.25
2274.35, 2301.64
2274.43, 2302.03
2274.51, 2302.43
2274.59, 2302.83
2274.68, 2303.23
2274.76, 2303.63
2274.85, 2304.04
2274.94, 2304.45
2275.02, 2304.87
2275.11, 2305.29
2275.2, 2305.71
2275.29, 2306.13

waypoints
x, y
2267.88, 2270.33
2267.98, 2270.79
2268.07, 2271.24
2268.16, 2271.68
2268.24, 2272.12
2268.33, 2272.55
2268.41, 2272.97
2268.5, 2273.39
2268.58, 2273.8
2268.66, 2274.2
2268.74, 2274.6
2268.82, 2275
2268.9, 2275.39
2268.97, 2275.78
2269.05, 2276.16
2269.13, 2276.55
2269.2, 2276.93
2269.28, 2277.3
2269.36, 2277.68
2269.43, 2278.06
2269.51, 2278.44
2269.58, 2278.81
2269.66, 2279.19
2269.73, 2279.57
2269.81, 2279.95
2269.89, 2280.34
2269.96, 2280.72
2270.04, 2281.11
2270.12, 2281.51
2270.2, 2281.9
2270.28, 2282.3
2270.36, 2282.7
2270.44, 2283.11
2270.51, 2283.46
2270.6, 2283.87
2270.69, 2284.28
2270.77, 2284.7
2270.86, 2285.12
2270.95, 2285.54
2271.07, 2285.98
2271.18, 2286.49
2271.28, 2286.99
2271.39, 2287.5
2271.49, 2287.99
2271.59, 2288.49
2271.7, 2288.97
2271.8, 2289.45
2271.9, 2289.93
2272, 2290.4
2272.09, 2290.86
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.49
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
2273.39, 2297.07
2273.47, 2297.45
2273.55, 2297.83
2273.63, 2298.21
2273.71, 2298.59
2273.79, 2298.96
2273.86, 2299.34
2273.94, 2299.72
2274.02, 2300.1
2274.1, 2300.48
2274.18, 2300.86
2274.26, 2301.25
2274.35, 2301.64
2274.43, 2302.03
2274.51, 2302.43
2274.59, 2302.83
2274.68, 2303.23
2274.76, 2303.63
2274.85, 2304.04
2274.94, 2304.45
2275.02, 2304.87
2275.11, 2305.29
2275.2, 2305.71
2275.29, 2306.13

waypoints
x, y
2268.24, 2272.12
2268.33, 2272.55
2268.41, 2272.97
2268.5, 2273.39
2268.58, 2273.8
2268.66, 2274.2
2268.74, 2274.6
2268.82, 2275
2268.9, 2275.39
2268.97, 2275.78
2269.05, 2276.16
2269.13, 2276.55
2269.2, 2276.93
2269.28, 2277.3
2269.36, 2277.68
2269.43, 2278.06
2269.51, 2278.44
2269.58, 2278.81
2269.66, 2279.19
2269.73, 2279.57
2269.81, 2279.95
2269.89, 2280.34
2269.96, 2280.72
2270.04, 2281.11
2270.12, 2281.51
2270.2, 2281.9
2270.28, 2282.3
2270.36, 2282.7
2270.44, 2283.11
2270.51, 2283.46
2270.6, 2283.87
2270.69, 2284.28
2270.77, 2284.7
2270.86, 2285.12
2270.95, 2285.54
2271.07, 2285.98
2271.18, 2286.49
2271.28, 2286.99
2271.39, 2287.5
2271.49, 2287.99
2271.59, 2288.49
2271.7, 2288.97
2271.8, 2289.45
2271.9, 2289.93
2272, 2290.4
2272.09, 2290.86
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.49
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
2273.39, 2297.07
2273.47, 2297.45
2273.55, 2297.83
2273.63, 2298.21
2273.71, 2298.59
2273.79, 2298.96
2273.86, 2299.34
2273.94, 2299.72
2274.02, 2300.1
2274.1, 2300.48
2274.18, 2300.86
2274.26, 2301.25
2274.35, 2301.64
2274.43, 2302.03
2274.51, 2302.43
2274.59, 2302.83
2274.68, 2303.23
2274.76, 2303.63
2274.85, 2304.04
2274.94, 2304.45
2275.02, 2304.87
2275.11, 2305.29
2275.2, 2305.71
2275.29, 2306.13

waypoints
x, y
2268.58, 2273.8
2268.66, 2274.2
2268.74, 2274.6
2268.82, 2275
2268.9, 2275.39
2268.97, 2275.78
2269.05, 2276.16
2269.13, 2276.55
2269.2, 2276.93
2269.28, 2277.3
2269.36, 2277.68
2269.43, 2278.06
2269.51, 2278.44
2269.58, 2278.81
2269.66, 2279.19
2269.73, 2279.57
2269.81, 2279.95
2269.89, 2280.34
2269.96, 2280.72
2270.04, 2281.11
2270.12, 2281.51
2270.2, 2281.9
2270.28, 2282.3
2270.36, 2282.7
2270.44, 2283.11
2270.51, 2283.46
2270.6, 2283.87
2270.69, 2284.28
2270.77, 2284.7
2270.86, 2285.12
2270.95, 2285.54
2271.07, 2285.98
2271.18, 2286.49
2271.28, 2286.99
2271.39, 2287.5
2271.49, 2287.99
2271.59, 2288.49
2271.7, 2288.97
2271.8, 2289.45
2271.9, 2289.93
2272, 2290.4
2272.09, 2290.86
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.49
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
2273.39, 2297.07
2273.47, 2297.45
2273.55, 2297.83
2273.63, 2298.21
2273.71, 2298.59
2273.79, 2298.96
2273.86, 2299.34
2273.94, 2299.72
2274.02, 2300.1
2274.1, 2300.48
2274.18, 2300.86
2274.26, 2301.25
2274.35, 2301.64
2274.43, 2302.03
2274.51, 2302.43
2274.59, 2302.83
2274.68, 2303.23
2274.76, 2303.63
2274.85, 2304.04
2274.94, 2304.45
2275.02, 2304.87
2275.11, 2305.29
2275.2, 2305.71
2275.29, 2306.13

waypoints
x, y
2268.9, 2275.39
2268.97, 2275.78
2269.05, 2276.16
2269.13, 2276.55
2269.2, 2276.93
2269.28, 2277.3
2269.36, 2277.68
2269.43, 2278.06
2269.51, 2278.44
2269.58, 2278.81
2269.66, 2279.19
2269.73, 2279.57
2269.81, 2279.95
2269.89, 2280.34
2269.96, 2280.72
2270.04, 2281.11
2270.12, 2281.51
2270.2, 2281.9
2270.28, 2282.3
2270.36, 2282.7
2270.44, 2283.11
2270.51, 2283.46
2270.6, 2283.87
2270.69, 2284.28
2270.77, 2284.7
2270.86, 2285.12
2270.95, 2285.54
2271.07, 2285.98
2271.18, 2286.49
2271.28, 2286.99
2271.39, 2287.5
2271.49, 2287.99
2271.59, 2288.49
2271.7, 2288.97
2271.8, 2289.45
2271.9, 2289.93
2272, 2290.4
2272.09, 2290.86
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.49
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
2273.39, 2297.07
2273.47, 2297.45
2273.55, 2297.83
2273.63, 2298.21
2273.71, 2298.59
2273.79, 2298.96
2273.86, 2299.34
2273.94, 2299.72
2274.02, 2300.1
2274.1, 2300.48
2274.18, 2300.86
2274.26, 2301.25
2274.35, 2301.64
2274.43, 2302.03
2274.51, 2302.43
2274.59, 2302.83
2274.68, 2303.23
2274.76, 2303.63
2274.85, 2304.04
2274.94, 2304.45
2275.02, 2304.87
2275.11, 2305.29
2275.2, 2305.71
2275.29, 2306.13

waypoints
x, y
2269.2, 2276.93
2269.28, 2277.3
2269.36, 2277.68
2269.43, 2278.06
2269.51, 2278.44
2269.58, 2278.81
2269.66, 2279.19
2269.73, 2279.57
2269.81, 2279.95
2269.89, 2280.34
2269.96, 2280.72
2270.04, 2281.11
2270.12, 2281.51
2270.2, 2281.9
2270.28, 2282.3
2270.36, 2282.7
2270.44, 2283.11
2270.51, 2283.46
2270.6, 2283.87
2270.69, 2284.28
2270.77, 2284.7
2270.86, 2285.12
2270.95, 2285.54
2271.07, 2285.98
2271.18, 2286.49
2271.28, 2286.99
2271.39, 2287.5
2271.49, 2287.99
2271.59, 2288.49
2271.7, 2288.97
2271.8, 2289.45
2271.9, 2289.93
2272, 2290.4
2272.09, 2290.86
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.49
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
2273.39, 2297.07
2273.47, 2297.45
2273.55, 2297.83
2273.63, 2298.21
2273.71, 2298.59
2273.79, 2298.96
2273.86, 2299.34
2273.94, 2299.72
2274.02, 2300.1
2274.1, 2300.48
2274.18, 2300.86
2274.26, 2301.25
2274.35, 2301.64
2274.43, 2302.03
2274.51, 2302.43
2274.59, 2302.83
2274.68, 2303.23
2274.76, 2303.63
2274.85, 2304.04
2274.94, 2304.45
2275.02, 2304.87
2275.11, 2305.29
2275.2, 2305.71
2275.29, 2306.13

waypoints
x, y
2269.51, 2278.44
2269.58, 2278.81
2269.66, 2279.19
2269.73, 2279.57
2269.81, 2279.95
2269.89, 2280.34
2269.96, 2280.72
2270.04, 2281.11
2270.12, 2281.51
2270.2, 2281.9
2270.28, 2282.3
2270.36, 2282.7
2270.44, 2283.11
2270.51, 2283.46
2270.6, 2283.87
2270.69, 2284.28
2270.77, 2284.7
2270.86, 2285.12
2270.95, 2285.54
2271.07, 2285.98
2271.18, 2286.49
2271.28, 2286.99
2271.39, 2287.5
2271.49, 2287.99
2271.59, 2288.49
2271.7, 2288.97
2271.8, 2289.45
2271.9, 2289.93
2272, 2290.4
2272.09, 2290.86
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.49
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
2273.39, 2297.07
2273.47, 2297.45
2273.55, 2297.83
2273.63, 2298.21
2273.71, 2298.59
2273.79, 2298.96
2273.86, 2299.34
2273.94, 2299.72
2274.02, 2300.1
2274.1, 2300.48
2274.18, 2300.86
2274.26, 2301.25
2274.35, 2301.64
2274.43, 2302.03
2274.51, 2302.43
2274.59, 2302.83
2274.68, 2303.23
2274.76, 2303.63
2274.85, 2304.04
2274.94, 2304.45
2275.02, 2304.87
2275.11, 2305.29
2275.2, 2305.71
2275.29, 2306.13

waypoints
x, y
2269.73, 2279.57
2269.81, 2279.95
2269.89, 2280.34
2269.96, 2280.72
2270.04, 2281.11
2270.12, 2281.51
2270.2, 2281.9
2270.28, 2282.3
2270.36, 2282.7
2270.44, 2283.11
2270.51, 2283.46
2270.6, 2283.87
2270.69, 2284.28
2270.77, 2284.7
2270.86, 2285.12
2270.95, 2285.54
2271.07, 2285.98
2271.18, 2286.49
2271.28, 2286.99
2271.39, 2287.5
2271.49, 2287.99
2271.59, 2288.49
2271.7, 2288.97
2271.8, 2289.45
2271.9, 2289.93
2272, 2290.4
2272.09, 2290.86
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.49
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
2273.39, 2297.07
2273.47, 2297.45
2273.55, 2297.83
2273.63, 2298.21
2273.71, 2298.59
2273.79, 2298.96
2273.86, 2299.34
2273.94, 2299.72
2274.02, 2300.1
2274.1, 2300.48
2274.18, 2300.86
2274.26, 2301.25
2274.35, 2301.64
2274.43, 2302.03
2274.51, 2302.43
2274.59, 2302.83
2274.68, 2303.23
2274.76, 2303.63
2274.85, 2304.04
2274.94, 2304.45
2275.02, 2304.87
2275.11, 2305.29
2275.2, 2305.71
2275.29, 2306.13

waypoints
x, y
2270.04, 2281.11
2270.12, 2281.51
2270.2, 2281.9
2270.28, 2282.3
2270.36, 2282.7
2270.44, 2283.11
2270.51, 2283.46
2270.6, 2283.87
2270.69, 2284.28
2270.77, 2284.7
2270.86, 2285.12
2270.95, 2285.54
2271.07, 2285.98
2271.18, 2286.49
2271.28, 2286.99
2271.39, 2287.5
2271.49, 2287.99
2271.59, 2288.49
2271.7, 2288.97
2271.8, 2289.45
2271.9, 2289.93
2272, 2290.4
2272.09, 2290.86
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.49
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
2273.39, 2297.07
2273.47, 2297.45
2273.55, 2297.83
2273.63, 2298.21
2273.71, 2298.59
2273.79, 2298.96
2273.86, 2299.34
2273.94, 2299.72
2274.02, 2300.1
2274.1, 2300.48
2274.18, 2300.86
2274.26, 2301.25
2274.35, 2301.64
2274.43, 2302.03
2274.51, 2302.43
2274.59, 2302.83
2274.68, 2303.23
2274.76, 2303.63
2274.85, 2304.04
2274.94, 2304.45
2275.02, 2304.87
2275.11, 2305.29
2275.2, 2305.71
2275.29, 2306.13

waypoints
x, y
2270.36, 2282.7
2270.44, 2283.11
2270.51, 2283.46
2270.6, 2283.87
2270.69, 2284.28
2270.77, 2284.7
2270.86, 2285.12
2270.95, 2285.54
2271.07, 2285.98
2271.18, 2286.49
2271.28, 2286.99
2271.39, 2287.5
2271.49, 2287.99
2271.59, 2288.49
2271.7, 2288.97
2271.8, 2289.45
2271.9, 2289.93
2272, 2290.4
2272.09, 2290.86
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.49
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
2273.39, 2297.07
2273.47, 2297.45
2273.55, 2297.83
2273.63, 2298.21
2273.71, 2298.59
2273.79, 2298.96
2273.86, 2299.34
2273.94, 2299.72
2274.02, 2300.1
2274.1, 2300.48
2274.18, 2300.86
2274.26, 2301.25
2274.35, 2301.64
2274.43, 2302.03
2274.51, 2302.43
2274.59, 2302.83
2274.68, 2303.23
2274.76, 2303.63
2274.85, 2304.04
2274.94, 2304.45
2275.02, 2304.87
2275.11, 2305.29
2275.2, 2305.71
2275.29, 2306.13

waypoints
x, y
2270.69, 2284.28
2270.77, 2284.7
2270.86, 2285.12
2270.95, 2285.54
2271.07, 2285.98
2271.18, 2286.49
2271.28, 2286.99
2271.39, 2287.5
2271.49, 2287.99
2271.59, 2288.49
2271.7, 2288.97
2271.8, 2289.45
2271.9, 2289.93
2272, 2290.4
2272.09, 2290.86
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.49
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
2273.39, 2297.07
2273.47, 2297.45
2273.55, 2297.83
2273.63, 2298.21
2273.71, 2298.59
2273.79, 2298.96
2273.86, 2299.34
2273.94, 2299.72
2274.02, 2300.1
2274.1, 2300.48
2274.18, 2300.86
2274.26, 2301.25
2274.35, 2301.64
2274.43, 2302.03
2274.51, 2302.43
2274.59, 2302.83
2274.68, 2303.23
2274.76, 2303.63
2274.85, 2304.04
2274.94, 2304.45
2275.02, 2304.87
2275.11, 2305.29
2275.2, 2305.71
2275.29, 2306.13

waypoints
x, y
2271.07, 2285.98
2271.18, 2286.49
2271.28, 2286.99
2271.39, 2287.5
2271.49, 2287.99
2271.59, 2288.49
2271.7, 2288.97
2271.8, 2289.45
2271.9, 2289.93
2272, 2290.4
2272.09, 2290.86
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.49
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
2273.39, 2297.07
2273.47, 2297.45
2273.55, 2297.83
2273.63, 2298.21
2273.71, 2298.59
2273.79, 2298.96
2273.86, 2299.34
2273.94, 2299.72
2274.02, 2300.1
2274.1, 2300.48
2274.18, 2300.86
2274.26, 2301.25
2274.35, 2301.64
2274.43, 2302.03
2274.51, 2302.43
2274.59, 2302.83
2274.68, 2303.23
2274.76, 2303.63
2274.85, 2304.04
2274.94, 2304.45
2275.02, 2304.87
2275.11, 2305.29
2275.2, 2305.71
2275.29, 2306.13
2275.38, 2306.55
2275.47, 2306.97
2275.55, 2307.38
2275.64, 2307.8
2275.73, 2308.22
2275.82, 2308.64
2275.91, 2309.07
2276, 2309.49
2276.09, 2309.91
2276.17, 2310.33
2276.26, 2310.75
2276.35, 2311.17
2276.28, 2310.84
2276.42, 2311.25
2276.56, 2311.65
2276.7, 2312.06
2276.84, 2312.47
2276.98, 2312.87
2277.13, 2313.28
2277.27, 2313.69
2277.41, 2314.09
2277.55, 2314.5
2277.69, 2314.91
2277.83, 2315.31
2277.98, 2315.72
2278.12, 2316.13
2278.26, 2316.54
2278.4, 2316.94
2278.54, 2317.35
2278.69, 2317.76
2278.83, 2318.17
2278.97, 2318.57
2279.11, 2318.98
2279.25, 2319.39
2279.4, 2319.8
2279.54, 2320.2
2279.68, 2320.61
2279.82, 2321.02
2279.96, 2321.42
2280.1, 2321.83
2280.25, 2322.24
2280.39, 2322.65
2280.53, 2323.05
2280.67, 2323.46
2280.81, 2323.87
2280.95, 2324.27
2281.1, 2324.68
2281.24, 2325.09
2281.38, 2325.49

waypoints
x, y
2271.39, 2287.5
2271.49, 2287.99
2271.59, 2288.49
2271.7, 2288.97
2271.8, 2289.45
2271.9, 2289.93
2272, 2290.4
2272.09, 2290.86
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.49
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
2273.39, 2297.07
2273.47, 2297.45
2273.55, 2297.83
2273.63, 2298.21
2273.71, 2298.59
2273.79, 2298.96
2273.86, 2299.34
2273.94, 2299.72
2274.02, 2300.1
2274.1, 2300.48
2274.18, 2300.86
2274.26, 2301.25
2274.35, 2301.64
2274.43, 2302.03
2274.51, 2302.43
2274.59, 2302.83
2274.68, 2303.23
2274.76, 2303.63
2274.85, 2304.04
2274.94, 2304.45
2275.02, 2304.87
2275.11, 2305.29
2275.2, 2305.71
2275.29, 2306.13
2275.38, 2306.55
2275.47, 2306.97
2275.55, 2307.39
2275.64, 2307.8
2275.73, 2308.22
2275.82, 2308.64
2275.91, 2309.07
2276, 2309.49
2276.09, 2309.91
2276.17, 2310.33
2276.26, 2310.75
2276.35, 2311.17
2276.28, 2310.84
2276.42, 2311.25
2276.56, 2311.65
2276.7, 2312.06
2276.84, 2312.47
2276.98, 2312.87
2277.12, 2313.28
2277.27, 2313.69
2277.41, 2314.09
2277.55, 2314.5
2277.69, 2314.91
2277.83, 2315.32
2277.98, 2315.72
2278.12, 2316.13
2278.26, 2316.54
2278.4, 2316.94
2278.54, 2317.35
2278.69, 2317.76
2278.83, 2318.17
2278.97, 2318.57
2279.11, 2318.98
2279.25, 2319.39
2279.39, 2319.8
2279.54, 2320.2
2279.68, 2320.61
2279.82, 2321.02
2279.96, 2321.42
2280.1, 2321.83
2280.25, 2322.24
2280.39, 2322.64
2280.53, 2323.05
2280.67, 2323.46
2280.81, 2323.87
2280.95, 2324.27
2281.1, 2324.68
2281.24, 2325.09
2281.38, 2325.49

waypoints
x, y
2271.8, 2289.45
2271.9, 2289.93
2272, 2290.4
2272.09, 2290.86
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.49
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
2273.39, 2297.07
2273.47, 2297.45
2273.55, 2297.83
2273.63, 2298.21
2273.71, 2298.59
2273.79, 2298.96
2273.86, 2299.34
2273.94, 2299.72
2274.02, 2300.1
2274.1, 2300.48
2274.18, 2300.86
2274.26, 2301.25
2274.35, 2301.64
2274.43, 2302.03
2274.51, 2302.43
2274.59, 2302.83
2274.68, 2303.23
2274.76, 2303.63
2274.85, 2304.04
2274.94, 2304.45
2275.02, 2304.87
2275.11, 2305.29
2275.2, 2305.71
2275.29, 2306.13
2275.38, 2306.55
2275.47, 2306.97
2275.55, 2307.39
2275.64, 2307.8
2275.73, 2308.22
2275.82, 2308.64
2275.91, 2309.07
2276, 2309.49
2276.09, 2309.91
2276.17, 2310.33
2276.26, 2310.75
2276.35, 2311.17
2276.28, 2310.84
2276.42, 2311.25
2276.56, 2311.65
2276.7, 2312.06
2276.84, 2312.47
2276.98, 2312.87
2277.12, 2313.28
2277.27, 2313.69
2277.41, 2314.09
2277.55, 2314.5
2277.69, 2314.91
2277.83, 2315.32
2277.98, 2315.72
2278.12, 2316.13
2278.26, 2316.54
2278.4, 2316.94
2278.54, 2317.35
2278.69, 2317.76
2278.83, 2318.17
2278.97, 2318.57
2279.11, 2318.98
2279.25, 2319.39
2279.39, 2319.8
2279.54, 2320.2
2279.68, 2320.61
2279.82, 2321.02
2279.96, 2321.42
2280.1, 2321.83
2280.25, 2322.24
2280.39, 2322.64
2280.53, 2323.05
2280.67, 2323.46
2280.81, 2323.87
2280.95, 2324.27
2281.1, 2324.68
2281.24, 2325.09
2281.38, 2325.49

waypoints
x, y
2272.19, 2291.32
2272.28, 2291.77
2272.38, 2292.21
2272.47, 2292.64
2272.56, 2293.07
2272.65, 2293.49
2272.73, 2293.91
2272.82, 2294.32
2272.9, 2294.73
2272.99, 2295.13
2273.07, 2295.52
2273.15, 2295.92
2273.23, 2296.3
2273.31, 2296.69
